instructions,categoryA,categoryB,leftAttribute,rightAttribute,orStimulus,trial_type,stimulusText,stimulusImage,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,explicit.started,slider.started,text.started,explicit.stopped,slider.response,slider.rt,instruction.started,instructionsBox.started,leftCategoryLabel_2.started,rightCategoryLabel_2.started,leftAttributeLabel_2.started,rightAttributeLabel_2.started,orLeft_2.started,orRight_2.started,instructionsKey.started,instruction.stopped,trial.started,leftCategoryLabel.started,rightCategoryLabel.started,leftAttributeLabel.started,rightAttributeLabel.started,orLeft.started,orRight.started,stimulusImageBox.started,stimulusTextBox.started,requiredResponse.started,feedbackResponse.started,feedback.started,trial.stopped,requiredResponse.keys,requiredResponse.corr,requiredResponse.rt,requiredResponse.duration,feedbackResponse.keys,feedbackResponse.corr,feedbackResponse.rt,feedbackResponse.duration,end.started,endBox.started,endBox.stopped,end.stopped,gender,age,participant,date,expName,psychopyVersion,frameRate,expStart,
"See above, the four categories you saw separately now appear together. Remember, each item belongs to only one group.

The green and white labels and items may help to identify the appropriate category. Use the E and I keys to categorize items into four groups left and right, and correct errors by hitting the other key.

Press E or I to continue.",Disabled,Abled,Negative,Positive,or,4,text_trial_type_4,img_trial_type_4,0,2,2,2,0,3,3,3,54.05787430005148,,,,,,,,,,,,,,,,,,54.011264900211245,54.05787430005148,54.05787430005148,54.05787430005148,54.05787430005148,54.05787430005148,54.05787430005148,54.341117600211874,54.341117600211874,54.341117600211874,54.341117600211874,54.341117600211874,54.844526200089604,e,1,0.47753040003590286,None,None,0,,,,,,,female,19,00006,2023-11-30_18h51.51.072,IAT,2023.2.3,60.02912613015317,2023-11-30 18h52.21.283970 +0530,
"See above, the four categories you saw separately now appear together. Remember, each item belongs to only one group.

The green and white labels and items may help to identify the appropriate category. Use the E and I keys to categorize items into four groups left and right, and correct errors by hitting the other key.

Press E or I to continue.",Disabled,Abled,Negative,Positive,or,1,text_trial_type_1,img_trial_type_1,0,2,2,2,1,0,4,0,54.87795200012624,,,,,,,,,,,,,,,,,,54.845772800035775,54.87795200012624,54.87795200012624,54.87795200012624,54.87795200012624,54.87795200012624,54.87795200012624,55.17516080010682,55.17516080010682,55.17516080010682,55.17516080010682,55.17516080010682,55.7605768002104,e,1,0.5528941999655217,None,None,0,,,,,,,female,19,00006,2023-11-30_18h51.51.072,IAT,2023.2.3,60.02912613015317,2023-11-30 18h52.21.283970 +0530,
"See above, the four categories you saw separately now appear together. Remember, each item belongs to only one group.

The green and white labels and items may help to identify the appropriate category. Use the E and I keys to categorize items into four groups left and right, and correct errors by hitting the other key.

Press E or I to continue.",Disabled,Abled,Negative,Positive,or,4,text_trial_type_4,img_trial_type_4,0,2,2,2,1,1,5,3,55.81000450020656,,,,,,,,,,,,,,,,,,55.76183250010945,55.81000450020656,55.81000450020656,55.81000450020656,55.81000450020656,55.81000450020656,55.81000450020656,56.07706020004116,56.07706020004116,56.07706020004116,56.07706020004116,56.07706020004116,56.5799845000729,e,1,0.4957437999546528,None,None,0,,,,,,,female,19,00006,2023-11-30_18h51.51.072,IAT,2023.2.3,60.02912613015317,2023-11-30 18h52.21.283970 +0530,
"See above, the four categories you saw separately now appear together. Remember, each item belongs to only one group.

The green and white labels and items may help to identify the appropriate category. Use the E and I keys to categorize items into four groups left and right, and correct errors by hitting the other key.

Press E or I to continue.",Disabled,Abled,Negative,Positive,or,1,text_trial_type_1,img_trial_type_1,0,2,2,2,1,2,6,0,56.613029200118035,,,,,,,,,,,,,,,,,,56.58123470004648,56.613029200118035,56.613029200118035,56.613029200118035,56.613029200118035,56.613029200118035,56.613029200118035,56.91021060012281,56.91021060012281,56.91021060012281,56.91021060012281,56.91021060012281,57.42940130014904,e,1,0.5105785999912769,None,None,0,,,,,,,female,19,00006,2023-11-30_18h51.51.072,IAT,2023.2.3,60.02912613015317,2023-11-30 18h52.21.283970 +0530,
"See above, the four categories you saw separately now appear together. Remember, each item belongs to only one group.

The green and white labels and items may help to identify the appropriate category. Use the E and I keys to categorize items into four groups left and right, and correct errors by hitting the other key.

Press E or I to continue.",Disabled,Abled,Negative,Positive,or,1,text_trial_type_1,img_trial_type_1,0,2,2,2,1,3,7,0,57.46072170021944,,,,,,,,,,,,,,,,,,57.43077600002289,57.46072170021944,57.46072170021944,57.46072170021944,57.46072170021944,57.46072170021944,57.46072170021944,57.7450920001138,57.7450920001138,57.7450920001138,57.7450920001138,57.7450920001138,58.29836140014231,e,1,0.5494997000787407,None,None,0,,,,,,,female,19,00006,2023-11-30_18h51.51.072,IAT,2023.2.3,60.02912613015317,2023-11-30 18h52.21.283970 +0530,
"See above, the four categories you saw separately now appear together. Remember, each item belongs to only one group.

The green and white labels and items may help to identify the appropriate category. Use the E and I keys to categorize items into four groups left and right, and correct errors by hitting the other key.

Press E or I to continue.",Disabled,Abled,Negative,Positive,or,2,text_trial_type_2,img_trial_type_2,0,2,2,2,2,0,8,1,58.3281183000654,,,,,,,,,,,,,,,,,,58.299540100153536,58.3281183000654,58.3281183000654,58.3281183000654,58.3281183000654,58.3281183000654,58.3281183000654,58.628498800098896,58.628498800098896,58.628498800098896,58.628498800098896,58.628498800098896,59.75159200001508,i,1,1.1135017999913543,None,e,1,0.49958700011484325,None,,,,,female,19,00006,2023-11-30_18h51.51.072,IAT,2023.2.3,60.02912613015317,2023-11-30 18h52.21.283970 +0530,
"See above, the four categories you saw separately now appear together. Remember, each item belongs to only one group.

The green and white labels and items may help to identify the appropriate category. Use the E and I keys to categorize items into four groups left and right, and correct errors by hitting the other key.

Press E or I to continue.",Disabled,Abled,Negative,Positive,or,2,text_trial_type_2,img_trial_type_2,0,2,2,2,2,1,9,1,59.779992800205946,,,,,,,,,,,,,,,,,,59.75326450006105,59.779992800205946,59.779992800205946,59.779992800205946,59.779992800205946,59.779992800205946,59.779992800205946,60.08039620006457,60.08039620006457,60.08039620006457,60.08039620006457,60.08039620006457,60.70021210005507,i,1,0.5901991999708116,None,None,0,,,,,,,female,19,00006,2023-11-30_18h51.51.072,IAT,2023.2.3,60.02912613015317,2023-11-30 18h52.21.283970 +0530,
"See above, the four categories you saw separately now appear together. Remember, each item belongs to only one group.

The green and white labels and items may help to identify the appropriate category. Use the E and I keys to categorize items into four groups left and right, and correct errors by hitting the other key.

Press E or I to continue.",Disabled,Abled,Negative,Positive,or,3,text_trial_type_3,img_trial_type_3,0,2,2,2,2,2,10,2,60.748404500074685,,,,,,,,,,,,,,,,,,60.70146520016715,60.748404500074685,60.748404500074685,60.748404500074685,60.748404500074685,60.748404500074685,60.748404500074685,61.03137270011939,61.03137270011939,61.03137270011939,61.03137270011939,61.03137270011939,61.618663700064644,i,1,0.5749450998846442,None,None,0,,,,,,,female,19,00006,2023-11-30_18h51.51.072,IAT,2023.2.3,60.02912613015317,2023-11-30 18h52.21.283970 +0530,
"See above, the four categories you saw separately now appear together. Remember, each item belongs to only one group.

The green and white labels and items may help to identify the appropriate category. Use the E and I keys to categorize items into four groups left and right, and correct errors by hitting the other key.

Press E or I to continue.",Disabled,Abled,Negative,Positive,or,1,text_trial_type_1,img_trial_type_1,0,2,2,2,2,3,11,0,61.65280600008555,,,,,,,,,,,,,,,,,,61.61993320006877,61.65280600008555,61.65280600008555,61.65280600008555,61.65280600008555,61.65280600008555,61.65280600008555,61.948660200228915,61.948660200228915,61.948660200228915,61.948660200228915,61.948660200228915,62.66906530014239,e,1,0.7020566998980939,None,None,0,,,,,,,female,19,00006,2023-11-30_18h51.51.072,IAT,2023.2.3,60.02912613015317,2023-11-30 18h52.21.283970 +0530,
"See above, the four categories you saw separately now appear together. Remember, each item belongs to only one group.

The green and white labels and items may help to identify the appropriate category. Use the E and I keys to categorize items into four groups left and right, and correct errors by hitting the other key.

Press E or I to continue.",Disabled,Abled,Negative,Positive,or,2,text_trial_type_2,img_trial_type_2,0,2,2,2,3,0,12,1,62.69935270003043,,,,,,,,,,,,,,,,,,62.67024280014448,62.69935270003043,62.69935270003043,62.69935270003043,62.69935270003043,62.69935270003043,62.69935270003043,62.98492810013704,62.98492810013704,62.98492810013704,62.98492810013704,62.98492810013704,63.75285490020178,i,1,0.7346846000291407,None,None,0,,,,,,,female,19,00006,2023-11-30_18h51.51.072,IAT,2023.2.3,60.02912613015317,2023-11-30 18h52.21.283970 +0530,
"See above, the four categories you saw separately now appear together. Remember, each item belongs to only one group.

The green and white labels and items may help to identify the appropriate category. Use the E and I keys to categorize items into four groups left and right, and correct errors by hitting the other key.

Press E or I to continue.",Disabled,Abled,Negative,Positive,or,2,text_trial_type_2,img_trial_type_2,0,2,2,2,3,1,13,1,63.784434400033206,,,,,,,,,,,,,,,,,,63.75402720016427,63.784434400033206,63.784434400033206,63.784434400033206,63.784434400033206,63.784434400033206,63.784434400033206,64.08416160009801,64.08416160009801,64.08416160009801,64.08416160009801,64.08416160009801,64.65441650012508,i,1,0.5651364999357611,None,None,0,,,,,,,female,19,00006,2023-11-30_18h51.51.072,IAT,2023.2.3,60.02912613015317,2023-11-30 18h52.21.283970 +0530,
"See above, the four categories you saw separately now appear together. Remember, each item belongs to only one group.

The green and white labels and items may help to identify the appropriate category. Use the E and I keys to categorize items into four groups left and right, and correct errors by hitting the other key.

Press E or I to continue.",Disabled,Abled,Negative,Positive,or,3,text_trial_type_3,img_trial_type_3,0,2,2,2,3,2,14,2,64.70242680003867,,,,,,,,,,,,,,,,,,64.65560420020483,64.70242680003867,64.70242680003867,64.70242680003867,64.70242680003867,64.70242680003867,64.70242680003867,64.97020080010407,64.97020080010407,64.97020080010407,64.97020080010407,64.97020080010407,65.4888655000832,i,1,0.49837340018711984,None,None,0,,,,,,,female,19,00006,2023-11-30_18h51.51.072,IAT,2023.2.3,60.02912613015317,2023-11-30 18h52.21.283970 +0530,
"See above, the four categories you saw separately now appear together. Remember, each item belongs to only one group.

The green and white labels and items may help to identify the appropriate category. Use the E and I keys to categorize items into four groups left and right, and correct errors by hitting the other key.

Press E or I to continue.",Disabled,Abled,Negative,Positive,or,3,text_trial_type_3,img_trial_type_3,0,2,2,2,3,3,15,2,65.53668190003373,,,,,,,,,,,,,,,,,,65.49015210010111,65.53668190003373,65.53668190003373,65.53668190003373,65.53668190003373,65.53668190003373,65.53668190003373,65.8044702000916,65.8044702000916,65.8044702000916,65.8044702000916,65.8044702000916,66.25661470019259,i,1,0.4226145001593977,None,None,0,,,,,,,female,19,00006,2023-11-30_18h51.51.072,IAT,2023.2.3,60.02912613015317,2023-11-30 18h52.21.283970 +0530,
"See above, the four categories you saw separately now appear together. Remember, each item belongs to only one group.

The green and white labels and items may help to identify the appropriate category. Use the E and I keys to categorize items into four groups left and right, and correct errors by hitting the other key.

Press E or I to continue.",Disabled,Abled,Negative,Positive,or,2,text_trial_type_2,img_trial_type_2,0,2,2,2,4,0,16,1,66.28996080020443,,,,,,,,,,,,,,,,,,66.25777670019306,66.28996080020443,66.28996080020443,66.28996080020443,66.28996080020443,66.28996080020443,66.28996080020443,66.58758740010671,66.58758740010671,66.58758740010671,66.58758740010671,66.58758740010671,67.49163920013234,i,1,0.8752411999739707,None,e,1,0.5620561998803169,None,,,,,female,19,00006,2023-11-30_18h51.51.072,IAT,2023.2.3,60.02912613015317,2023-11-30 18h52.21.283970 +0530,
"See above, the four categories you saw separately now appear together. Remember, each item belongs to only one group.

The green and white labels and items may help to identify the appropriate category. Use the E and I keys to categorize items into four groups left and right, and correct errors by hitting the other key.

Press E or I to continue.",Disabled,Abled,Negative,Positive,or,3,text_trial_type_3,img_trial_type_3,0,2,2,2,4,1,17,2,67.53935550013557,,,,,,,,,,,,,,,,,,67.49298020009883,67.53935550013557,67.53935550013557,67.53935550013557,67.53935550013557,67.53935550013557,67.53935550013557,67.82276410004124,67.82276410004124,67.82276410004124,67.82276410004124,67.82276410004124,68.39054910000414,i,1,0.553804999915883,None,None,0,,,,,,,female,19,00006,2023-11-30_18h51.51.072,IAT,2023.2.3,60.02912613015317,2023-11-30 18h52.21.283970 +0530,
"See above, the four categories you saw separately now appear together. Remember, each item belongs to only one group.

The green and white labels and items may help to identify the appropriate category. Use the E and I keys to categorize items into four groups left and right, and correct errors by hitting the other key.

Press E or I to continue.",Disabled,Abled,Negative,Positive,or,3,text_trial_type_3,img_trial_type_3,0,2,2,2,4,2,18,2,68.43878630013205,,,,,,,,,,,,,,,,,,68.39173230016604,68.43878630013205,68.43878630013205,68.43878630013205,68.43878630013205,68.43878630013205,68.43878630013205,68.72325350018218,68.72325350018218,68.72325350018218,68.72325350018218,68.72325350018218,69.25949480012059,i,1,0.5183467001188546,None,None,0,,,,,,,female,19,00006,2023-11-30_18h51.51.072,IAT,2023.2.3,60.02912613015317,2023-11-30 18h52.21.283970 +0530,
"See above, the four categories you saw separately now appear together. Remember, each item belongs to only one group.

The green and white labels and items may help to identify the appropriate category. Use the E and I keys to categorize items into four groups left and right, and correct errors by hitting the other key.

Press E or I to continue.",Disabled,Abled,Negative,Positive,or,4,text_trial_type_4,img_trial_type_4,0,2,2,2,4,3,19,3,69.30711370008066,,,,,,,,,,,,,,,,,,69.26065910002217,69.30711370008066,69.30711370008066,69.30711370008066,69.30711370008066,69.30711370008066,69.30711370008066,69.59135360014625,69.59135360014625,69.59135360014625,69.59135360014625,69.59135360014625,70.26069480017759,e,1,0.6349230001214892,None,None,0,,,,,,,female,19,00006,2023-11-30_18h51.51.072,IAT,2023.2.3,60.02912613015317,2023-11-30 18h52.21.283970 +0530,
"Sort the same four categories again. Remember to go as fast as you can while making as few mistakes as possible.

The green and white labels and items may help to identify the appropriate category. Use the E and I keys to categorize items into the four groups left and right, and correct errors by hitting the other key.

Press E or I to continue.",Disabled,Abled,Negative,Positive,or,4,text_trial_type_4,img_trial_type_4,0,3,3,3,0,0,0,3,73.89516990003176,,,,,,,,70.26198390009813,71.02646030019969,71.02646030019969,71.02646030019969,71.02646030019969,71.02646030019969,71.02646030019969,71.02646030019969,73.01153360004537,73.83073860011064,73.86230460018851,73.89516990003176,73.89516990003176,73.89516990003176,73.89516990003176,73.89516990003176,73.89516990003176,74.16253280011006,74.16253280011006,74.16253280011006,74.16253280011006,74.16253280011006,75.01660500001162,e,1,0.828840299975127,None,None,0,,,,,,,female,19,00006,2023-11-30_18h51.51.072,IAT,2023.2.3,60.02912613015317,2023-11-30 18h52.21.283970 +0530,
"Sort the same four categories again. Remember to go as fast as you can while making as few mistakes as possible.

The green and white labels and items may help to identify the appropriate category. Use the E and I keys to categorize items into the four groups left and right, and correct errors by hitting the other key.

Press E or I to continue.",Disabled,Abled,Negative,Positive,or,2,text_trial_type_2,img_trial_type_2,0,3,3,3,0,1,1,1,75.05103650013916,,,,,,,,,,,,,,,,,,75.01839710003696,75.05103650013916,75.05103650013916,75.05103650013916,75.05103650013916,75.05103650013916,75.05103650013916,75.33115920005366,75.33115920005366,75.33115920005366,75.33115920005366,75.33115920005366,75.98299050005153,i,1,0.635972399963066,None,None,0,,,,,,,female,19,00006,2023-11-30_18h51.51.072,IAT,2023.2.3,60.02912613015317,2023-11-30 18h52.21.283970 +0530,
"Sort the same four categories again. Remember to go as fast as you can while making as few mistakes as possible.

The green and white labels and items may help to identify the appropriate category. Use the E and I keys to categorize items into the four groups left and right, and correct errors by hitting the other key.

Press E or I to continue.",Disabled,Abled,Negative,Positive,or,3,text_trial_type_3,img_trial_type_3,0,3,3,3,0,2,2,2,76.0319328000769,,,,,,,,,,,,,,,,,,75.98427470005117,76.0319328000769,76.0319328000769,76.0319328000769,76.0319328000769,76.0319328000769,76.0319328000769,76.29826660011895,76.29826660011895,76.29826660011895,76.29826660011895,76.29826660011895,76.75094940001145,i,1,0.44173000007867813,None,None,0,,,,,,,female,19,00006,2023-11-30_18h51.51.072,IAT,2023.2.3,60.02912613015317,2023-11-30 18h52.21.283970 +0530,
"Sort the same four categories again. Remember to go as fast as you can while making as few mistakes as possible.

The green and white labels and items may help to identify the appropriate category. Use the E and I keys to categorize items into the four groups left and right, and correct errors by hitting the other key.

Press E or I to continue.",Disabled,Abled,Negative,Positive,or,3,text_trial_type_3,img_trial_type_3,0,3,3,3,0,3,3,2,76.79899830021895,,,,,,,,,,,,,,,,,,76.7523195000831,76.79899830021895,76.79899830021895,76.79899830021895,76.79899830021895,76.79899830021895,76.79899830021895,77.0817961001303,77.0817961001303,77.0817961001303,77.0817961001303,77.0817961001303,77.5850229000207,i,1,0.472053499892354,None,None,0,,,,,,,female,19,00006,2023-11-30_18h51.51.072,IAT,2023.2.3,60.02912613015317,2023-11-30 18h52.21.283970 +0530,
"Sort the same four categories again. Remember to go as fast as you can while making as few mistakes as possible.

The green and white labels and items may help to identify the appropriate category. Use the E and I keys to categorize items into the four groups left and right, and correct errors by hitting the other key.

Press E or I to continue.",Disabled,Abled,Negative,Positive,or,4,text_trial_type_4,img_trial_type_4,0,3,3,3,1,0,4,3,77.63292860006914,,,,,,,,,,,,,,,,,,77.5862858002074,77.63292860006914,77.63292860006914,77.63292860006914,77.63292860006914,77.63292860006914,77.63292860006914,77.90103910001926,77.90103910001926,77.90103910001926,77.90103910001926,77.90103910001926,78.5024440002162,e,1,0.5722296999301761,None,None,0,,,,,,,female,19,00006,2023-11-30_18h51.51.072,IAT,2023.2.3,60.02912613015317,2023-11-30 18h52.21.283970 +0530,
"Sort the same four categories again. Remember to go as fast as you can while making as few mistakes as possible.

The green and white labels and items may help to identify the appropriate category. Use the E and I keys to categorize items into the four groups left and right, and correct errors by hitting the other key.

Press E or I to continue.",Disabled,Abled,Negative,Positive,or,1,text_trial_type_1,img_trial_type_1,0,3,3,3,1,1,5,0,78.53736050007865,,,,,,,,,,,,,,,,,,78.50373300001957,78.53736050007865,78.53736050007865,78.53736050007865,78.53736050007865,78.53736050007865,78.53736050007865,78.8339386000298,78.8339386000298,78.8339386000298,78.8339386000298,78.8339386000298,79.38765879999846,e,1,0.5274525000713766,None,None,0,,,,,,,female,19,00006,2023-11-30_18h51.51.072,IAT,2023.2.3,60.02912613015317,2023-11-30 18h52.21.283970 +0530,
"Sort the same four categories again. Remember to go as fast as you can while making as few mistakes as possible.

The green and white labels and items may help to identify the appropriate category. Use the E and I keys to categorize items into the four groups left and right, and correct errors by hitting the other key.

Press E or I to continue.",Disabled,Abled,Negative,Positive,or,1,text_trial_type_1,img_trial_type_1,0,3,3,3,1,2,6,0,79.41781500005163,,,,,,,,,,,,,,,,,,79.38896420015953,79.41781500005163,79.41781500005163,79.41781500005163,79.41781500005163,79.41781500005163,79.41781500005163,79.71876490022987,79.71876490022987,79.71876490022987,79.71876490022987,79.71876490022987,80.18855220009573,e,1,0.4522243000101298,None,None,0,,,,,,,female,19,00006,2023-11-30_18h51.51.072,IAT,2023.2.3,60.02912613015317,2023-11-30 18h52.21.283970 +0530,
"Sort the same four categories again. Remember to go as fast as you can while making as few mistakes as possible.

The green and white labels and items may help to identify the appropriate category. Use the E and I keys to categorize items into the four groups left and right, and correct errors by hitting the other key.

Press E or I to continue.",Disabled,Abled,Negative,Positive,or,4,text_trial_type_4,img_trial_type_4,0,3,3,3,1,3,7,3,80.23724270006642,,,,,,,,,,,,,,,,,,80.18983310018666,80.23724270006642,80.23724270006642,80.23724270006642,80.23724270006642,80.23724270006642,80.23724270006642,80.5201173000969,80.5201173000969,80.5201173000969,80.5201173000969,80.5201173000969,81.54033770016395,e,1,1.0076536000706255,None,i,1,0.5785890000406653,None,,,,,female,19,00006,2023-11-30_18h51.51.072,IAT,2023.2.3,60.02912613015317,2023-11-30 18h52.21.283970 +0530,
"Sort the same four categories again. Remember to go as fast as you can while making as few mistakes as possible.

The green and white labels and items may help to identify the appropriate category. Use the E and I keys to categorize items into the four groups left and right, and correct errors by hitting the other key.

Press E or I to continue.",Disabled,Abled,Negative,Positive,or,3,text_trial_type_3,img_trial_type_3,0,3,3,3,2,0,8,2,81.5864312001504,,,,,,,,,,,,,,,,,,81.54214360006154,81.5864312001504,81.5864312001504,81.5864312001504,81.5864312001504,81.5864312001504,81.5864312001504,81.8713517000433,81.8713517000433,81.8713517000433,81.8713517000433,81.8713517000433,82.45880600018427,i,1,0.5706006998661906,None,None,0,,,,,,,female,19,00006,2023-11-30_18h51.51.072,IAT,2023.2.3,60.02912613015317,2023-11-30 18h52.21.283970 +0530,
"Sort the same four categories again. Remember to go as fast as you can while making as few mistakes as possible.

The green and white labels and items may help to identify the appropriate category. Use the E and I keys to categorize items into the four groups left and right, and correct errors by hitting the other key.

Press E or I to continue.",Disabled,Abled,Negative,Positive,or,3,text_trial_type_3,img_trial_type_3,0,3,3,3,2,1,9,2,82.50556940003298,,,,,,,,,,,,,,,,,,82.4601844002027,82.50556940003298,82.50556940003298,82.50556940003298,82.50556940003298,82.50556940003298,82.50556940003298,82.78833240014501,82.78833240014501,82.78833240014501,82.78833240014501,82.78833240014501,83.32548570004292,i,1,0.5117407999932766,None,None,0,,,,,,,female,19,00006,2023-11-30_18h51.51.072,IAT,2023.2.3,60.02912613015317,2023-11-30 18h52.21.283970 +0530,
"Sort the same four categories again. Remember to go as fast as you can while making as few mistakes as possible.

The green and white labels and items may help to identify the appropriate category. Use the E and I keys to categorize items into the four groups left and right, and correct errors by hitting the other key.

Press E or I to continue.",Disabled,Abled,Negative,Positive,or,4,text_trial_type_4,img_trial_type_4,0,3,3,3,2,2,10,3,83.37358990008943,,,,,,,,,,,,,,,,,,83.32681160001084,83.37358990008943,83.37358990008943,83.37358990008943,83.37358990008943,83.37358990008943,83.37358990008943,83.65570360003039,83.65570360003039,83.65570360003039,83.65570360003039,83.65570360003039,84.57687470014207,e,1,0.906131099909544,None,i,1,0.47241899999789894,None,,,,,female,19,00006,2023-11-30_18h51.51.072,IAT,2023.2.3,60.02912613015317,2023-11-30 18h52.21.283970 +0530,
"Sort the same four categories again. Remember to go as fast as you can while making as few mistakes as possible.

The green and white labels and items may help to identify the appropriate category. Use the E and I keys to categorize items into the four groups left and right, and correct errors by hitting the other key.

Press E or I to continue.",Disabled,Abled,Negative,Positive,or,1,text_trial_type_1,img_trial_type_1,0,3,3,3,2,3,11,0,84.61021590000018,,,,,,,,,,,,,,,,,,84.57841370021924,84.61021590000018,84.61021590000018,84.61021590000018,84.61021590000018,84.61021590000018,84.61021590000018,84.90791070018895,84.90791070018895,84.90791070018895,84.90791070018895,84.90791070018895,85.89510240009986,e,1,0.9795127999968827,None,None,0,,,,,,,female,19,00006,2023-11-30_18h51.51.072,IAT,2023.2.3,60.02912613015317,2023-11-30 18h52.21.283970 +0530,
"Sort the same four categories again. Remember to go as fast as you can while making as few mistakes as possible.

The green and white labels and items may help to identify the appropriate category. Use the E and I keys to categorize items into the four groups left and right, and correct errors by hitting the other key.

Press E or I to continue.",Disabled,Abled,Negative,Positive,or,4,text_trial_type_4,img_trial_type_4,0,3,3,3,3,0,12,3,85.94272010005079,,,,,,,,,,,,,,,,,,85.8963915000204,85.94272010005079,85.94272010005079,85.94272010005079,85.94272010005079,85.94272010005079,85.94272010005079,86.21033150004223,86.21033150004223,86.21033150004223,86.21033150004223,86.21033150004223,86.96151010016911,e,1,0.7216920000500977,None,None,0,,,,,,,female,19,00006,2023-11-30_18h51.51.072,IAT,2023.2.3,60.02912613015317,2023-11-30 18h52.21.283970 +0530,
"Sort the same four categories again. Remember to go as fast as you can while making as few mistakes as possible.

The green and white labels and items may help to identify the appropriate category. Use the E and I keys to categorize items into the four groups left and right, and correct errors by hitting the other key.

Press E or I to continue.",Disabled,Abled,Negative,Positive,or,2,text_trial_type_2,img_trial_type_2,0,3,3,3,3,1,13,1,86.99592190003023,,,,,,,,,,,,,,,,,,86.96283560013399,86.99592190003023,86.99592190003023,86.99592190003023,86.99592190003023,86.99592190003023,86.99592190003023,87.27761050011031,87.27761050011031,87.27761050011031,87.27761050011031,87.27761050011031,87.91344330017455,i,1,0.6291763999033719,None,None,0,,,,,,,female,19,00006,2023-11-30_18h51.51.072,IAT,2023.2.3,60.02912613015317,2023-11-30 18h52.21.283970 +0530,
"Sort the same four categories again. Remember to go as fast as you can while making as few mistakes as possible.

The green and white labels and items may help to identify the appropriate category. Use the E and I keys to categorize items into the four groups left and right, and correct errors by hitting the other key.

Press E or I to continue.",Disabled,Abled,Negative,Positive,or,2,text_trial_type_2,img_trial_type_2,0,3,3,3,3,2,14,1,87.94368900009431,,,,,,,,,,,,,,,,,,87.9146382000763,87.94368900009431,87.94368900009431,87.94368900009431,87.94368900009431,87.94368900009431,87.94368900009431,88.22872360004112,88.22872360004112,88.22872360004112,88.22872360004112,88.22872360004112,88.8808043000754,i,1,0.6470584999769926,None,None,0,,,,,,,female,19,00006,2023-11-30_18h51.51.072,IAT,2023.2.3,60.02912613015317,2023-11-30 18h52.21.283970 +0530,
"Sort the same four categories again. Remember to go as fast as you can while making as few mistakes as possible.

The green and white labels and items may help to identify the appropriate category. Use the E and I keys to categorize items into the four groups left and right, and correct errors by hitting the other key.

Press E or I to continue.",Disabled,Abled,Negative,Positive,or,4,text_trial_type_4,img_trial_type_4,0,3,3,3,3,3,15,3,88.92885860009119,,,,,,,,,,,,,,,,,,88.8822697000578,88.92885860009119,88.92885860009119,88.92885860009119,88.92885860009119,88.92885860009119,88.92885860009119,89.21271080011502,89.21271080011502,89.21271080011502,89.21271080011502,89.21271080011502,89.80002100020647,e,1,0.5827180000487715,None,None,0,,,,,,,female,19,00006,2023-11-30_18h51.51.072,IAT,2023.2.3,60.02912613015317,2023-11-30 18h52.21.283970 +0530,
"Sort the same four categories again. Remember to go as fast as you can while making as few mistakes as possible.

The green and white labels and items may help to identify the appropriate category. Use the E and I keys to categorize items into the four groups left and right, and correct errors by hitting the other key.

Press E or I to continue.",Disabled,Abled,Negative,Positive,or,2,text_trial_type_2,img_trial_type_2,0,3,3,3,4,0,16,1,89.83192060003057,,,,,,,,,,,,,,,,,,89.80101500009187,89.83192060003057,89.83192060003057,89.83192060003057,89.83192060003057,89.83192060003057,89.83192060003057,90.11444800021127,90.11444800021127,90.11444800021127,90.11444800021127,90.11444800021127,91.21640690020286,i,1,1.072526999982074,None,e,1,0.6196306000929326,None,,,,,female,19,00006,2023-11-30_18h51.51.072,IAT,2023.2.3,60.02912613015317,2023-11-30 18h52.21.283970 +0530,
"Sort the same four categories again. Remember to go as fast as you can while making as few mistakes as possible.

The green and white labels and items may help to identify the appropriate category. Use the E and I keys to categorize items into the four groups left and right, and correct errors by hitting the other key.

Press E or I to continue.",Disabled,Abled,Negative,Positive,or,4,text_trial_type_4,img_trial_type_4,0,3,3,3,4,1,17,3,91.26629580021836,,,,,,,,,,,,,,,,,,91.21816230006516,91.26629580021836,91.26629580021836,91.26629580021836,91.26629580021836,91.26629580021836,91.26629580021836,91.53226160001941,91.53226160001941,91.53226160001941,91.53226160001941,91.53226160001941,92.66908590006642,e,1,1.10800169990398,None,i,1,0.6384255001321435,None,,,,,female,19,00006,2023-11-30_18h51.51.072,IAT,2023.2.3,60.02912613015317,2023-11-30 18h52.21.283970 +0530,
"Sort the same four categories again. Remember to go as fast as you can while making as few mistakes as possible.

The green and white labels and items may help to identify the appropriate category. Use the E and I keys to categorize items into the four groups left and right, and correct errors by hitting the other key.

Press E or I to continue.",Disabled,Abled,Negative,Positive,or,3,text_trial_type_3,img_trial_type_3,0,3,3,3,4,2,18,2,92.71571100014262,,,,,,,,,,,,,,,,,,92.67072010017,92.71571100014262,92.71571100014262,92.71571100014262,92.71571100014262,92.71571100014262,92.71571100014262,93.00097910012119,93.00097910012119,93.00097910012119,93.00097910012119,93.00097910012119,93.98707980010659,i,1,0.9585482999682426,None,None,0,,,,,,,female,19,00006,2023-11-30_18h51.51.072,IAT,2023.2.3,60.02912613015317,2023-11-30 18h52.21.283970 +0530,
