instructions,categoryA,categoryB,leftAttribute,rightAttribute,orStimulus,trial_type,stimulusText,stimulusImage,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,explicit.started,slider.started,text.started,explicit.stopped,slider.response,slider.rt,instruction.started,instructionsBox.started,leftCategoryLabel_2.started,rightCategoryLabel_2.started,leftAttributeLabel_2.started,rightAttributeLabel_2.started,orLeft_2.started,orRight_2.started,instructionsKey.started,instruction.stopped,trial.started,leftCategoryLabel.started,rightCategoryLabel.started,leftAttributeLabel.started,rightAttributeLabel.started,orLeft.started,orRight.started,stimulusImageBox.started,stimulusTextBox.started,requiredResponse.started,feedbackResponse.started,feedback.started,trial.stopped,requiredResponse.keys,requiredResponse.corr,requiredResponse.rt,requiredResponse.duration,feedbackResponse.keys,feedbackResponse.corr,feedbackResponse.rt,feedbackResponse.duration,end.started,endBox.started,end.stopped,gender,age,participant,date,expName,psychopyVersion,frameRate,expStart,
"See above, the four categories you saw separately now appear together. Remember, each item belongs to only one group.

The green and white labels and items may help to identify the appropriate category. Use the E and I keys to categorize items into four groups left and right, and correct errors by hitting the other key.

Press E or I to continue.",Disabled,Abled,Negative,Positive,or,1,text_trial_type_1,img_trial_type_1,0,2,2,2,1,0,4,0,62.620599900139496,,,,,,,,,,,,,,,,,,62.58583190012723,62.620599900139496,62.620599900139496,62.620599900139496,62.620599900139496,62.620599900139496,62.620599900139496,62.91645640018396,62.91645640018396,62.91645640018396,62.91645640018396,62.91645640018396,63.63554450008087,i,1,0.6992613000329584,None,None,0,,,,,,male,18,00001,2023-11-30_18h26.06.013,IAT,2023.2.3,59.7578610840458,2023-11-30 18h26.27.745302 +0530,
"See above, the four categories you saw separately now appear together. Remember, each item belongs to only one group.

The green and white labels and items may help to identify the appropriate category. Use the E and I keys to categorize items into four groups left and right, and correct errors by hitting the other key.

Press E or I to continue.",Disabled,Abled,Negative,Positive,or,1,text_trial_type_1,img_trial_type_1,0,2,2,2,1,1,5,0,63.66791140008718,,,,,,,,,,,,,,,,,,63.63670450006612,63.66791140008718,63.66791140008718,63.66791140008718,63.66791140008718,63.66791140008718,63.66791140008718,63.95152520015836,63.95152520015836,63.95152520015836,63.95152520015836,63.95152520015836,64.42044020001777,i,1,0.43800320010632277,None,None,0,,,,,,male,18,00001,2023-11-30_18h26.06.013,IAT,2023.2.3,59.7578610840458,2023-11-30 18h26.27.745302 +0530,
"See above, the four categories you saw separately now appear together. Remember, each item belongs to only one group.

The green and white labels and items may help to identify the appropriate category. Use the E and I keys to categorize items into four groups left and right, and correct errors by hitting the other key.

Press E or I to continue.",Disabled,Abled,Negative,Positive,or,4,text_trial_type_4,img_trial_type_4,0,2,2,2,1,2,6,3,64.46859370009042,,,,,,,,,,,,,,,,,,64.42159639997408,64.46859370009042,64.46859370009042,64.46859370009042,64.46859370009042,64.46859370009042,64.46859370009042,64.75278670014814,64.75278670014814,64.75278670014814,64.75278670014814,64.75278670014814,65.32129400013946,e,1,0.5461915000341833,None,None,0,,,,,,male,18,00001,2023-11-30_18h26.06.013,IAT,2023.2.3,59.7578610840458,2023-11-30 18h26.27.745302 +0530,
"See above, the four categories you saw separately now appear together. Remember, each item belongs to only one group.

The green and white labels and items may help to identify the appropriate category. Use the E and I keys to categorize items into four groups left and right, and correct errors by hitting the other key.

Press E or I to continue.",Disabled,Abled,Negative,Positive,or,1,text_trial_type_1,img_trial_type_1,0,2,2,2,1,3,7,0,65.35649939998984,,,,,,,,,,,,,,,,,,65.32247320003808,65.35649939998984,65.35649939998984,65.35649939998984,65.35649939998984,65.35649939998984,65.35649939998984,65.65332580008544,65.65332580008544,65.65332580008544,65.65332580008544,65.65332580008544,66.33997910004109,i,1,0.6596198999322951,None,None,0,,,,,,male,18,00001,2023-11-30_18h26.06.013,IAT,2023.2.3,59.7578610840458,2023-11-30 18h26.27.745302 +0530,
"See above, the four categories you saw separately now appear together. Remember, each item belongs to only one group.

The green and white labels and items may help to identify the appropriate category. Use the E and I keys to categorize items into four groups left and right, and correct errors by hitting the other key.

Press E or I to continue.",Disabled,Abled,Negative,Positive,or,2,text_trial_type_2,img_trial_type_2,0,2,2,2,2,0,8,1,66.36986900004558,,,,,,,,,,,,,,,,,,66.34113980014808,66.36986900004558,66.36986900004558,66.36986900004558,66.36986900004558,66.36986900004558,66.36986900004558,66.6712947001215,66.6712947001215,66.6712947001215,66.6712947001215,66.6712947001215,67.5246015000157,e,1,0.838220400037244,None,None,0,,,,,,male,18,00001,2023-11-30_18h26.06.013,IAT,2023.2.3,59.7578610840458,2023-11-30 18h26.27.745302 +0530,
"See above, the four categories you saw separately now appear together. Remember, each item belongs to only one group.

The green and white labels and items may help to identify the appropriate category. Use the E and I keys to categorize items into four groups left and right, and correct errors by hitting the other key.

Press E or I to continue.",Disabled,Abled,Negative,Positive,or,3,text_trial_type_3,img_trial_type_3,0,2,2,2,2,1,9,2,67.57190149999224,,,,,,,,,,,,,,,,,,67.52578220004216,67.57190149999224,67.57190149999224,67.57190149999224,67.57190149999224,67.57190149999224,67.57190149999224,67.85545180016197,67.85545180016197,67.85545180016197,67.85545180016197,67.85545180016197,68.45908060017973,i,1,0.5878291998524219,None,None,0,,,,,,male,18,00001,2023-11-30_18h26.06.013,IAT,2023.2.3,59.7578610840458,2023-11-30 18h26.27.745302 +0530,
"See above, the four categories you saw separately now appear together. Remember, each item belongs to only one group.

The green and white labels and items may help to identify the appropriate category. Use the E and I keys to categorize items into four groups left and right, and correct errors by hitting the other key.

Press E or I to continue.",Disabled,Abled,Negative,Positive,or,4,text_trial_type_4,img_trial_type_4,0,2,2,2,2,2,10,3,68.50594389997423,,,,,,,,,,,,,,,,,,68.46026890003122,68.50594389997423,68.50594389997423,68.50594389997423,68.50594389997423,68.50594389997423,68.50594389997423,68.78976000007242,68.78976000007242,68.78976000007242,68.78976000007242,68.78976000007242,69.4274190000724,e,1,0.6323859000112861,None,None,0,,,,,,male,18,00001,2023-11-30_18h26.06.013,IAT,2023.2.3,59.7578610840458,2023-11-30 18h26.27.745302 +0530,
"See above, the four categories you saw separately now appear together. Remember, each item belongs to only one group.

The green and white labels and items may help to identify the appropriate category. Use the E and I keys to categorize items into four groups left and right, and correct errors by hitting the other key.

Press E or I to continue.",Disabled,Abled,Negative,Positive,or,4,text_trial_type_4,img_trial_type_4,0,2,2,2,2,3,11,3,69.4739975000266,,,,,,,,,,,,,,,,,,69.42857340001501,69.4739975000266,69.4739975000266,69.4739975000266,69.4739975000266,69.4739975000266,69.4739975000266,69.74180030007847,69.74180030007847,69.74180030007847,69.74180030007847,69.74180030007847,70.26107210014015,e,1,0.5092823000159115,None,None,0,,,,,,male,18,00001,2023-11-30_18h26.06.013,IAT,2023.2.3,59.7578610840458,2023-11-30 18h26.27.745302 +0530,
"See above, the four categories you saw separately now appear together. Remember, each item belongs to only one group.

The green and white labels and items may help to identify the appropriate category. Use the E and I keys to categorize items into four groups left and right, and correct errors by hitting the other key.

Press E or I to continue.",Disabled,Abled,Negative,Positive,or,3,text_trial_type_3,img_trial_type_3,0,2,2,2,3,0,12,2,70.30795570020564,,,,,,,,,,,,,,,,,,70.26223930018023,70.30795570020564,70.30795570020564,70.30795570020564,70.30795570020564,70.30795570020564,70.30795570020564,70.59175919997506,70.59175919997506,70.59175919997506,70.59175919997506,70.59175919997506,71.17917310004123,i,1,0.5833066999912262,None,None,0,,,,,,male,18,00001,2023-11-30_18h26.06.013,IAT,2023.2.3,59.7578610840458,2023-11-30 18h26.27.745302 +0530,
"See above, the four categories you saw separately now appear together. Remember, each item belongs to only one group.

The green and white labels and items may help to identify the appropriate category. Use the E and I keys to categorize items into four groups left and right, and correct errors by hitting the other key.

Press E or I to continue.",Disabled,Abled,Negative,Positive,or,2,text_trial_type_2,img_trial_type_2,0,2,2,2,3,1,13,1,71.22951159998775,,,,,,,,,,,,,,,,,,71.18033850006759,71.22951159998775,71.22951159998775,71.22951159998775,71.22951159998775,71.22951159998775,71.22951159998775,71.5091830000747,71.5091830000747,71.5091830000747,71.5091830000747,71.5091830000747,72.19639400020242,e,1,0.6850787000730634,None,None,0,,,,,,male,18,00001,2023-11-30_18h26.06.013,IAT,2023.2.3,59.7578610840458,2023-11-30 18h26.27.745302 +0530,
"See above, the four categories you saw separately now appear together. Remember, each item belongs to only one group.

The green and white labels and items may help to identify the appropriate category. Use the E and I keys to categorize items into four groups left and right, and correct errors by hitting the other key.

Press E or I to continue.",Disabled,Abled,Negative,Positive,or,1,text_trial_type_1,img_trial_type_1,0,2,2,2,3,2,14,0,72.22656189999543,,,,,,,,,,,,,,,,,,72.19757590000518,72.22656189999543,72.22656189999543,72.22656189999543,72.22656189999543,72.22656189999543,72.22656189999543,72.51109250006266,72.51109250006266,72.51109250006266,72.51109250006266,72.51109250006266,73.12968980008736,i,1,0.6037679999135435,None,None,0,,,,,,male,18,00001,2023-11-30_18h26.06.013,IAT,2023.2.3,59.7578610840458,2023-11-30 18h26.27.745302 +0530,
"See above, the four categories you saw separately now appear together. Remember, each item belongs to only one group.

The green and white labels and items may help to identify the appropriate category. Use the E and I keys to categorize items into four groups left and right, and correct errors by hitting the other key.

Press E or I to continue.",Disabled,Abled,Negative,Positive,or,2,text_trial_type_2,img_trial_type_2,0,2,2,2,3,3,15,1,73.16152730002068,,,,,,,,,,,,,,,,,,73.13125080009922,73.16152730002068,73.16152730002068,73.16152730002068,73.16152730002068,73.16152730002068,73.16152730002068,73.44550999999046,73.44550999999046,73.44550999999046,73.44550999999046,73.44550999999046,73.89781260001473,e,1,0.4466122000012547,None,None,0,,,,,,male,18,00001,2023-11-30_18h26.06.013,IAT,2023.2.3,59.7578610840458,2023-11-30 18h26.27.745302 +0530,
"See above, the four categories you saw separately now appear together. Remember, each item belongs to only one group.

The green and white labels and items may help to identify the appropriate category. Use the E and I keys to categorize items into four groups left and right, and correct errors by hitting the other key.

Press E or I to continue.",Disabled,Abled,Negative,Positive,or,1,text_trial_type_1,img_trial_type_1,0,2,2,2,4,0,16,0,73.92930730013177,,,,,,,,,,,,,,,,,,73.89901210018434,73.92930730013177,73.92930730013177,73.92930730013177,73.92930730013177,73.92930730013177,73.92930730013177,74.2296416000463,74.2296416000463,74.2296416000463,74.2296416000463,74.2296416000463,74.88202620018274,i,1,0.6277834000065923,None,None,0,,,,,,male,18,00001,2023-11-30_18h26.06.013,IAT,2023.2.3,59.7578610840458,2023-11-30 18h26.27.745302 +0530,
"See above, the four categories you saw separately now appear together. Remember, each item belongs to only one group.

The green and white labels and items may help to identify the appropriate category. Use the E and I keys to categorize items into four groups left and right, and correct errors by hitting the other key.

Press E or I to continue.",Disabled,Abled,Negative,Positive,or,2,text_trial_type_2,img_trial_type_2,0,2,2,2,4,1,17,1,74.91304770018905,,,,,,,,,,,,,,,,,,74.88326040003449,74.91304770018905,74.91304770018905,74.91304770018905,74.91304770018905,74.91304770018905,74.91304770018905,75.19754940015264,75.19754940015264,75.19754940015264,75.19754940015264,75.19754940015264,75.84948750003241,e,1,0.6346639001276344,None,None,0,,,,,,male,18,00001,2023-11-30_18h26.06.013,IAT,2023.2.3,59.7578610840458,2023-11-30 18h26.27.745302 +0530,
"See above, the four categories you saw separately now appear together. Remember, each item belongs to only one group.

The green and white labels and items may help to identify the appropriate category. Use the E and I keys to categorize items into four groups left and right, and correct errors by hitting the other key.

Press E or I to continue.",Disabled,Abled,Negative,Positive,or,3,text_trial_type_3,img_trial_type_3,0,2,2,2,4,2,18,2,75.89833080000244,,,,,,,,,,,,,,,,,,75.85070750000887,75.89833080000244,75.89833080000244,75.89833080000244,75.89833080000244,75.89833080000244,75.89833080000244,76.18139620008878,76.18139620008878,76.18139620008878,76.18139620008878,76.18139620008878,76.86852370016277,i,1,0.6544530999381095,None,None,0,,,,,,male,18,00001,2023-11-30_18h26.06.013,IAT,2023.2.3,59.7578610840458,2023-11-30 18h26.27.745302 +0530,
"See above, the four categories you saw separately now appear together. Remember, each item belongs to only one group.

The green and white labels and items may help to identify the appropriate category. Use the E and I keys to categorize items into four groups left and right, and correct errors by hitting the other key.

Press E or I to continue.",Disabled,Abled,Negative,Positive,or,3,text_trial_type_3,img_trial_type_3,0,2,2,2,4,3,19,2,76.91553990007378,,,,,,,,,,,,,,,,,,76.86968840006739,76.91553990007378,76.91553990007378,76.91553990007378,76.91553990007378,76.91553990007378,76.91553990007378,77.19915740005672,77.19915740005672,77.19915740005672,77.19915740005672,77.19915740005672,77.65212240000255,i,1,0.4352160000707954,None,None,0,,,,,,male,18,00001,2023-11-30_18h26.06.013,IAT,2023.2.3,59.7578610840458,2023-11-30 18h26.27.745302 +0530,
"Sort the same four categories again. Remember to go as fast as you can while making as few mistakes as possible.

The green and white labels and items may help to identify the appropriate category. Use the E and I keys to categorize items into the four groups left and right, and correct errors by hitting the other key.

Press E or I to continue.",Disabled,Abled,Negative,Positive,or,1,text_trial_type_1,img_trial_type_1,0,3,3,3,0,0,0,0,80.95671629998833,,,,,,,,77.65333870006725,78.43336040014401,78.43336040014401,78.43336040014401,78.43336040014401,78.43336040014401,78.43336040014401,78.43336040014401,80.40352670010179,80.88840010017157,80.91862990008667,80.95671629998833,80.95671629998833,80.95671629998833,80.95671629998833,80.95671629998833,80.95671629998833,81.20389580004849,81.20389580004849,81.20389580004849,81.20389580004849,81.20389580004849,83.1738772999961,i,1,1.9614816000685096,None,None,0,,,,,,male,18,00001,2023-11-30_18h26.06.013,IAT,2023.2.3,59.7578610840458,2023-11-30 18h26.27.745302 +0530,
"Sort the same four categories again. Remember to go as fast as you can while making as few mistakes as possible.

The green and white labels and items may help to identify the appropriate category. Use the E and I keys to categorize items into the four groups left and right, and correct errors by hitting the other key.

Press E or I to continue.",Disabled,Abled,Negative,Positive,or,1,text_trial_type_1,img_trial_type_1,0,3,3,3,0,1,1,0,83.2049167000223,,,,,,,,,,,,,,,,,,83.17570020002313,83.2049167000223,83.2049167000223,83.2049167000223,83.2049167000223,83.2049167000223,83.2049167000223,83.50649749999866,83.50649749999866,83.50649749999866,83.50649749999866,83.50649749999866,84.12510960013606,i,1,0.596180799882859,None,None,0,,,,,,male,18,00001,2023-11-30_18h26.06.013,IAT,2023.2.3,59.7578610840458,2023-11-30 18h26.27.745302 +0530,
"Sort the same four categories again. Remember to go as fast as you can while making as few mistakes as possible.

The green and white labels and items may help to identify the appropriate category. Use the E and I keys to categorize items into the four groups left and right, and correct errors by hitting the other key.

Press E or I to continue.",Disabled,Abled,Negative,Positive,or,2,text_trial_type_2,img_trial_type_2,0,3,3,3,0,2,2,1,84.15609900001436,,,,,,,,,,,,,,,,,,84.12636340013705,84.15609900001436,84.15609900001436,84.15609900001436,84.15609900001436,84.15609900001436,84.15609900001436,84.43974890001118,84.43974890001118,84.43974890001118,84.43974890001118,84.43974890001118,85.07643540017307,e,1,0.6239501000382006,None,None,0,,,,,,male,18,00001,2023-11-30_18h26.06.013,IAT,2023.2.3,59.7578610840458,2023-11-30 18h26.27.745302 +0530,
"Sort the same four categories again. Remember to go as fast as you can while making as few mistakes as possible.

The green and white labels and items may help to identify the appropriate category. Use the E and I keys to categorize items into the four groups left and right, and correct errors by hitting the other key.

Press E or I to continue.",Disabled,Abled,Negative,Positive,or,1,text_trial_type_1,img_trial_type_1,0,3,3,3,0,3,3,0,85.10865200008266,,,,,,,,,,,,,,,,,,85.07774950005114,85.10865200008266,85.10865200008266,85.10865200008266,85.10865200008266,85.10865200008266,85.10865200008266,85.40766070014797,85.40766070014797,85.40766070014797,85.40766070014797,85.40766070014797,86.1450932000298,i,1,0.7026795998681337,None,None,0,,,,,,male,18,00001,2023-11-30_18h26.06.013,IAT,2023.2.3,59.7578610840458,2023-11-30 18h26.27.745302 +0530,
"Sort the same four categories again. Remember to go as fast as you can while making as few mistakes as possible.

The green and white labels and items may help to identify the appropriate category. Use the E and I keys to categorize items into the four groups left and right, and correct errors by hitting the other key.

Press E or I to continue.",Disabled,Abled,Negative,Positive,or,2,text_trial_type_2,img_trial_type_2,0,3,3,3,1,0,4,1,86.1752584001515,,,,,,,,,,,,,,,,,,86.1465227000881,86.1752584001515,86.1752584001515,86.1752584001515,86.1752584001515,86.1752584001515,86.1752584001515,86.45987100014463,86.45987100014463,86.45987100014463,86.45987100014463,86.45987100014463,87.11287060007453,e,1,0.6276314000133425,None,None,0,,,,,,male,18,00001,2023-11-30_18h26.06.013,IAT,2023.2.3,59.7578610840458,2023-11-30 18h26.27.745302 +0530,
"Sort the same four categories again. Remember to go as fast as you can while making as few mistakes as possible.

The green and white labels and items may help to identify the appropriate category. Use the E and I keys to categorize items into the four groups left and right, and correct errors by hitting the other key.

Press E or I to continue.",Disabled,Abled,Negative,Positive,or,2,text_trial_type_2,img_trial_type_2,0,3,3,3,1,1,5,1,87.14340980001725,,,,,,,,,,,,,,,,,,87.1142665001098,87.14340980001725,87.14340980001725,87.14340980001725,87.14340980001725,87.14340980001725,87.14340980001725,87.4274175001774,87.4274175001774,87.4274175001774,87.4274175001774,87.4274175001774,89.73208660003729,e,1,2.2973287999629974,None,None,0,,,,,,male,18,00001,2023-11-30_18h26.06.013,IAT,2023.2.3,59.7578610840458,2023-11-30 18h26.27.745302 +0530,
"Sort the same four categories again. Remember to go as fast as you can while making as few mistakes as possible.

The green and white labels and items may help to identify the appropriate category. Use the E and I keys to categorize items into the four groups left and right, and correct errors by hitting the other key.

Press E or I to continue.",Disabled,Abled,Negative,Positive,or,4,text_trial_type_4,img_trial_type_4,0,3,3,3,1,2,6,3,89.77957620006055,,,,,,,,,,,,,,,,,,89.73354020016268,89.77957620006055,89.77957620006055,89.77957620006055,89.77957620006055,89.77957620006055,89.77957620006055,90.04745960002765,90.04745960002765,90.04745960002765,90.04745960002765,90.04745960002765,90.79980830010027,e,1,0.7459774999879301,None,None,0,,,,,,male,18,00001,2023-11-30_18h26.06.013,IAT,2023.2.3,59.7578610840458,2023-11-30 18h26.27.745302 +0530,
"Sort the same four categories again. Remember to go as fast as you can while making as few mistakes as possible.

The green and white labels and items may help to identify the appropriate category. Use the E and I keys to categorize items into the four groups left and right, and correct errors by hitting the other key.

Press E or I to continue.",Disabled,Abled,Negative,Positive,or,4,text_trial_type_4,img_trial_type_4,0,3,3,3,1,3,7,3,90.84789780015126,,,,,,,,,,,,,,,,,,90.80107990000397,90.84789780015126,90.84789780015126,90.84789780015126,90.84789780015126,90.84789780015126,90.84789780015126,91.13066220004112,91.13066220004112,91.13066220004112,91.13066220004112,91.13066220004112,91.63355530006811,e,1,0.4806568999774754,None,None,0,,,,,,male,18,00001,2023-11-30_18h26.06.013,IAT,2023.2.3,59.7578610840458,2023-11-30 18h26.27.745302 +0530,
"Sort the same four categories again. Remember to go as fast as you can while making as few mistakes as possible.

The green and white labels and items may help to identify the appropriate category. Use the E and I keys to categorize items into the four groups left and right, and correct errors by hitting the other key.

Press E or I to continue.",Disabled,Abled,Negative,Positive,or,4,text_trial_type_4,img_trial_type_4,0,3,3,3,2,0,8,3,91.68095700000413,,,,,,,,,,,,,,,,,,91.63480900018476,91.68095700000413,91.68095700000413,91.68095700000413,91.68095700000413,91.68095700000413,91.68095700000413,91.96558300009929,91.96558300009929,91.96558300009929,91.96558300009929,91.96558300009929,92.46833649999462,e,1,0.4747974998317659,None,None,0,,,,,,male,18,00001,2023-11-30_18h26.06.013,IAT,2023.2.3,59.7578610840458,2023-11-30 18h26.27.745302 +0530,
"Sort the same four categories again. Remember to go as fast as you can while making as few mistakes as possible.

The green and white labels and items may help to identify the appropriate category. Use the E and I keys to categorize items into the four groups left and right, and correct errors by hitting the other key.

Press E or I to continue.",Disabled,Abled,Negative,Positive,or,1,text_trial_type_1,img_trial_type_1,0,3,3,3,2,1,9,0,92.50298920017667,,,,,,,,,,,,,,,,,,92.4696527000051,92.50298920017667,92.50298920017667,92.50298920017667,92.50298920017667,92.50298920017667,92.50298920017667,92.80375930014998,92.80375930014998,92.80375930014998,92.80375930014998,92.80375930014998,93.31913410010748,i,1,0.48506729979999363,None,None,0,,,,,,male,18,00001,2023-11-30_18h26.06.013,IAT,2023.2.3,59.7578610840458,2023-11-30 18h26.27.745302 +0530,
"Sort the same four categories again. Remember to go as fast as you can while making as few mistakes as possible.

The green and white labels and items may help to identify the appropriate category. Use the E and I keys to categorize items into the four groups left and right, and correct errors by hitting the other key.

Press E or I to continue.",Disabled,Abled,Negative,Positive,or,4,text_trial_type_4,img_trial_type_4,0,3,3,3,2,2,10,3,93.36738310009241,,,,,,,,,,,,,,,,,,93.32040289998986,93.36738310009241,93.36738310009241,93.36738310009241,93.36738310009241,93.36738310009241,93.36738310009241,93.63511070003733,93.63511070003733,93.63511070003733,93.63511070003733,93.63511070003733,94.22039070003666,e,1,0.558065899880603,None,None,0,,,,,,male,18,00001,2023-11-30_18h26.06.013,IAT,2023.2.3,59.7578610840458,2023-11-30 18h26.27.745302 +0530,
"Sort the same four categories again. Remember to go as fast as you can while making as few mistakes as possible.

The green and white labels and items may help to identify the appropriate category. Use the E and I keys to categorize items into the four groups left and right, and correct errors by hitting the other key.

Press E or I to continue.",Disabled,Abled,Negative,Positive,or,4,text_trial_type_4,img_trial_type_4,0,3,3,3,2,3,11,3,94.26738129998557,,,,,,,,,,,,,,,,,,94.22171510010958,94.26738129998557,94.26738129998557,94.26738129998557,94.26738129998557,94.26738129998557,94.26738129998557,94.55219580000266,94.55219580000266,94.55219580000266,94.55219580000266,94.55219580000266,95.05544540006667,e,1,0.4958937999326736,None,None,0,,,,,,male,18,00001,2023-11-30_18h26.06.013,IAT,2023.2.3,59.7578610840458,2023-11-30 18h26.27.745302 +0530,
"Sort the same four categories again. Remember to go as fast as you can while making as few mistakes as possible.

The green and white labels and items may help to identify the appropriate category. Use the E and I keys to categorize items into the four groups left and right, and correct errors by hitting the other key.

Press E or I to continue.",Disabled,Abled,Negative,Positive,or,3,text_trial_type_3,img_trial_type_3,0,3,3,3,3,0,12,2,95.1026249001734,,,,,,,,,,,,,,,,,,95.05675380001776,95.1026249001734,95.1026249001734,95.1026249001734,95.1026249001734,95.1026249001734,95.1026249001734,95.38608040008694,95.38608040008694,95.38608040008694,95.38608040008694,95.38608040008694,95.97216970007867,i,1,0.5648494998458773,None,None,0,,,,,,male,18,00001,2023-11-30_18h26.06.013,IAT,2023.2.3,59.7578610840458,2023-11-30 18h26.27.745302 +0530,
"Sort the same four categories again. Remember to go as fast as you can while making as few mistakes as possible.

The green and white labels and items may help to identify the appropriate category. Use the E and I keys to categorize items into the four groups left and right, and correct errors by hitting the other key.

Press E or I to continue.",Disabled,Abled,Negative,Positive,or,1,text_trial_type_1,img_trial_type_1,0,3,3,3,3,1,13,0,96.00641959998757,,,,,,,,,,,,,,,,,,95.97346120001748,96.00641959998757,96.00641959998757,96.00641959998757,96.00641959998757,96.00641959998757,96.00641959998757,96.3025792001281,96.3025792001281,96.3025792001281,96.3025792001281,96.3025792001281,96.90746240015142,i,1,0.6026467999909073,None,None,0,,,,,,male,18,00001,2023-11-30_18h26.06.013,IAT,2023.2.3,59.7578610840458,2023-11-30 18h26.27.745302 +0530,
"Sort the same four categories again. Remember to go as fast as you can while making as few mistakes as possible.

The green and white labels and items may help to identify the appropriate category. Use the E and I keys to categorize items into the four groups left and right, and correct errors by hitting the other key.

Press E or I to continue.",Disabled,Abled,Negative,Positive,or,3,text_trial_type_3,img_trial_type_3,0,3,3,3,3,2,14,2,96.95479190000333,,,,,,,,,,,,,,,,,,96.90874270000495,96.95479190000333,96.95479190000333,96.95479190000333,96.95479190000333,96.95479190000333,96.95479190000333,97.2381484999787,97.2381484999787,97.2381484999787,97.2381484999787,97.2381484999787,97.75809600017965,i,1,0.5169073001015931,None,None,0,,,,,,male,18,00001,2023-11-30_18h26.06.013,IAT,2023.2.3,59.7578610840458,2023-11-30 18h26.27.745302 +0530,
"Sort the same four categories again. Remember to go as fast as you can while making as few mistakes as possible.

The green and white labels and items may help to identify the appropriate category. Use the E and I keys to categorize items into the four groups left and right, and correct errors by hitting the other key.

Press E or I to continue.",Disabled,Abled,Negative,Positive,or,4,text_trial_type_4,img_trial_type_4,0,3,3,3,3,3,15,3,97.80526440008543,,,,,,,,,,,,,,,,,,97.75946910004131,97.80526440008543,97.80526440008543,97.80526440008543,97.80526440008543,97.80526440008543,97.80526440008543,98.07296480005607,98.07296480005607,98.07296480005607,98.07296480005607,98.07296480005607,98.59236990008503,e,1,0.5053252999205142,None,None,0,,,,,,male,18,00001,2023-11-30_18h26.06.013,IAT,2023.2.3,59.7578610840458,2023-11-30 18h26.27.745302 +0530,
"Sort the same four categories again. Remember to go as fast as you can while making as few mistakes as possible.

The green and white labels and items may help to identify the appropriate category. Use the E and I keys to categorize items into the four groups left and right, and correct errors by hitting the other key.

Press E or I to continue.",Disabled,Abled,Negative,Positive,or,4,text_trial_type_4,img_trial_type_4,0,3,3,3,4,0,16,3,98.6398698000703,,,,,,,,,,,,,,,,,,98.59365810011514,98.6398698000703,98.6398698000703,98.6398698000703,98.6398698000703,98.6398698000703,98.6398698000703,98.92286170017906,98.92286170017906,98.92286170017906,98.92286170017906,98.92286170017906,99.41069270018488,e,1,0.47905190009623766,None,None,0,,,,,,male,18,00001,2023-11-30_18h26.06.013,IAT,2023.2.3,59.7578610840458,2023-11-30 18h26.27.745302 +0530,
"Sort the same four categories again. Remember to go as fast as you can while making as few mistakes as possible.

The green and white labels and items may help to identify the appropriate category. Use the E and I keys to categorize items into the four groups left and right, and correct errors by hitting the other key.

Press E or I to continue.",Disabled,Abled,Negative,Positive,or,3,text_trial_type_3,img_trial_type_3,0,3,3,3,4,1,17,2,99.4570683001075,,,,,,,,,,,,,,,,,,99.41208380018361,99.4570683001075,99.4570683001075,99.4570683001075,99.4570683001075,99.4570683001075,99.4570683001075,99.72455830010585,99.72455830010585,99.72455830010585,99.72455830010585,99.72455830010585,100.32715960009955,i,1,0.5825590998865664,None,None,0,,,,,,male,18,00001,2023-11-30_18h26.06.013,IAT,2023.2.3,59.7578610840458,2023-11-30 18h26.27.745302 +0530,
"Sort the same four categories again. Remember to go as fast as you can while making as few mistakes as possible.

The green and white labels and items may help to identify the appropriate category. Use the E and I keys to categorize items into the four groups left and right, and correct errors by hitting the other key.

Press E or I to continue.",Disabled,Abled,Negative,Positive,or,1,text_trial_type_1,img_trial_type_1,0,3,3,3,4,2,18,0,100.3610606000293,,,,,,,,,,,,,,,,,,100.32859629997984,100.3610606000293,100.3610606000293,100.3610606000293,100.3610606000293,100.3610606000293,100.3610606000293,100.65836450015195,100.65836450015195,100.65836450015195,100.65836450015195,100.65836450015195,101.97849620017223,i,1,1.2892858001869172,None,None,0,,,,,,male,18,00001,2023-11-30_18h26.06.013,IAT,2023.2.3,59.7578610840458,2023-11-30 18h26.27.745302 +0530,
"Sort the same four categories again. Remember to go as fast as you can while making as few mistakes as possible.

The green and white labels and items may help to identify the appropriate category. Use the E and I keys to categorize items into the four groups left and right, and correct errors by hitting the other key.

Press E or I to continue.",Disabled,Abled,Negative,Positive,or,2,text_trial_type_2,img_trial_type_2,0,3,3,3,4,3,19,1,102.00923830014654,,,,,,,,,,,,,,,,,,101.97980870003812,102.00923830014654,102.00923830014654,102.00923830014654,102.00923830014654,102.00923830014654,102.00923830014654,102.31034109997563,102.31034109997563,102.31034109997563,102.31034109997563,102.31034109997563,102.89634680002928,e,1,0.5746194000821561,None,None,0,,,,,,male,18,00001,2023-11-30_18h26.06.013,IAT,2023.2.3,59.7578610840458,2023-11-30 18h26.27.745302 +0530,
